data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"05/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,65033.00,3.75,18.60,13.80,15.68,89.00,3.97,"FRI",2,1,4291.00,338.00,2606.00,3.00,6256.00,36868.00,62.00,6.00,1686.00,448.00,464.00,0.00,11988.00,17.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"04/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35588.00,0.60,23.00,18.20,19.80,86.00,3.97,"TUR",1,1,2366.00,156.00,1556.00,1.00,2756.00,18456.00,43.00,5.00,874.00,330.00,326.00,0.00,8688.00,31.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"03/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36262.00,3.75,31.90,19.90,23.92,82.00,3.97,"WED",1,1,2062.00,117.00,1478.00,0.00,2068.00,21227.00,24.00,1.00,778.00,309.00,270.00,0.00,7896.00,32.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"02/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33286.00,3.20,30.90,17.80,22.90,81.00,3.97,"TUE",1,1,2040.00,101.00,1280.00,0.00,1831.00,18879.00,23.00,0.00,705.00,310.00,316.00,0.00,7781.00,20.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"01/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32663.00,35.50,25.20,18.90,21.44,86.00,3.97,"MON",1,1,2015.00,137.00,1303.00,2.00,1893.00,18386.00,23.00,1.00,674.00,291.00,320.00,0.00,7601.00,17.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"06/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,71871.00,3.75,17.80,13.80,16.06,82.00,3.97,"SAT",3,1,5257.00,343.00,2670.00,2.00,7202.00,39531.00,59.00,8.00,1949.00,596.00,561.00,0.00,13672.00,21.00,"Range-26",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,55103.00,3.75,19.40,15.40,17.30,91.00,3.97,"SUN",3,1,4402.00,284.00,2287.00,2.00,5411.00,29605.00,65.00,3.00,1565.00,633.00,454.00,0.00,10367.00,25.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35969.00,1.60,21.70,16.20,19.36,93.00,3.97,"MON",1,1,2119.00,129.00,1428.00,1.00,2061.00,20882.00,19.00,5.00,770.00,319.00,255.00,0.00,7957.00,24.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32581.00,15.20,28.30,18.70,23.12,79.00,3.97,"TUE",1,1,1797.00,131.00,1412.00,2.00,1886.00,17958.00,22.00,0.00,724.00,294.00,263.00,0.00,8069.00,23.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,65808.00,1.00,27.30,18.20,21.50,87.00,3.97,"FRI",4,1,4623.00,356.00,2738.00,3.00,6617.00,34922.00,85.00,4.00,1700.00,615.00,631.00,1350.00,12132.00,32.00,"Range-27",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40601.00,1.20,28.60,19.80,22.02,88.00,3.97,"WED",1,1,2287.00,124.00,1581.00,3.00,2366.00,23469.00,4.00,0.00,812.00,295.00,255.00,0.00,9389.00,16.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,61778.00,3.75,30.40,18.90,23.30,85.00,3.97,"SAT",3,1,4277.00,371.00,2500.00,1.00,6268.00,32639.00,59.00,4.00,1610.00,400.00,464.00,923.00,12237.00,25.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,61954.00,0.20,20.80,18.10,19.18,90.00,3.97,"TUR",1,1,3998.00,283.00,2241.00,4.00,5056.00,32628.00,88.00,8.00,1485.00,456.00,387.00,0.00,15300.00,20.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34752.00,12.60,24.10,16.60,19.02,90.00,3.97,"MON",1,1,2020.00,147.00,1240.00,2.00,2029.00,19966.00,46.00,2.00,717.00,290.00,273.00,0.00,8003.00,17.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,28526.00,0.80,24.90,17.20,20.24,91.00,3.97,"TUE",1,1,1881.00,115.00,1115.00,2.00,1705.00,15918.00,14.00,13.00,629.00,248.00,246.00,0.00,6622.00,18.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36874.00,3.75,29.50,18.00,23.58,76.00,3.97,"WED",1,1,1992.00,152.00,1489.00,1.00,2093.00,21744.00,21.00,4.00,788.00,288.00,286.00,0.00,8000.00,16.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49045.00,6.80,20.60,17.10,18.30,86.00,3.97,"SUN",3,1,4423.00,270.00,2122.00,2.00,4778.00,24075.00,42.00,9.00,1440.00,708.00,487.00,936.00,9714.00,39.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,62561.00,0.30,21.90,14.40,16.92,66.00,3.97,"SAT",3,1,4624.00,347.00,2581.00,5.00,6757.00,33240.00,78.00,14.00,1906.00,547.00,508.00,0.00,11926.00,28.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50351.00,3.75,22.00,12.80,16.98,70.00,3.97,"SUN",3,1,4297.00,283.00,2121.00,1.00,5033.00,26174.00,50.00,14.00,1506.00,660.00,478.00,0.00,9705.00,29.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58717.00,4.90,21.10,17.10,18.78,85.00,3.97,"FRI",2,1,3908.00,309.00,2369.00,1.00,5320.00,33162.00,73.00,11.00,1546.00,347.00,408.00,0.00,11236.00,27.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,27944.00,4.70,29.90,18.90,22.62,86.00,3.97,"TUR",1,1,1920.00,119.00,1177.00,2.00,2236.00,14166.00,26.00,6.00,652.00,203.00,243.00,0.00,7185.00,9.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"22/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32776.00,3.75,28.30,15.20,19.60,70.75,3.97,"MON",1,1,1863.00,121.00,1360.00,0.00,1929.00,18104.00,17.00,6.00,646.00,308.00,263.00,905.00,7238.00,16.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"25/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40535.00,17.60,21.40,17.20,19.16,91.00,3.97,"TUR",1,1,2563.00,135.00,2274.00,1.00,2257.00,15811.00,28.00,1.00,691.00,388.00,351.00,7617.00,8392.00,26.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"26/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67732.00,5.70,25.40,17.50,21.00,85.50,1.10,"FRI",2,1,4526.00,224.00,3621.00,4.00,4664.00,30130.00,79.00,6.00,1326.00,372.00,391.00,11379.00,10988.00,22.00,"Range-37",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"23/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32189.00,3.75,30.20,16.00,21.70,74.25,3.97,"TUE",1,1,1798.00,102.00,1394.00,1.00,1838.00,17235.00,15.00,5.00,602.00,243.00,209.00,953.00,7769.00,25.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"24/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,43210.00,3.00,19.50,17.20,18.28,88.75,3.97,"WED",1,1,2524.00,104.00,2143.00,4.00,1741.00,21615.00,34.00,5.00,621.00,281.00,288.00,6345.00,7486.00,19.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,69476.00,0.80,25.60,19.30,21.30,85.00,4.90,"SAT",3,1,4688.00,320.00,3691.00,5.00,5520.00,29673.00,54.00,3.00,1441.00,506.00,468.00,12015.00,11068.00,24.00,"Range-37",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"28/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53208.00,5.20,19.50,14.00,15.86,86.75,2.20,"SUN",3,1,4021.00,275.00,2719.00,3.00,4806.00,25428.00,46.00,6.00,1332.00,538.00,345.00,4178.00,9494.00,17.00,"Range-27",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"29/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32246.00,0.10,21.00,13.40,16.60,82.75,0.70,"MON",1,1,1859.00,110.00,1411.00,2.00,1970.00,17471.00,26.00,2.00,653.00,311.00,253.00,1184.00,6974.00,20.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"30/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34293.00,3.75,28.00,15.60,19.72,72.75,7.60,"TUE",1,1,2096.00,120.00,1395.00,2.00,2014.00,18388.00,25.00,4.00,657.00,305.00,293.00,1091.00,7881.00,22.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"31/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50431.00,3.75,31.40,16.70,21.62,72.25,7.30,"WED",1,1,2658.00,134.00,1967.00,5.00,3022.00,27779.00,34.00,5.00,933.00,328.00,314.00,1471.00,11767.00,14.00,"Range-18",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"02/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,71139.00,3.75,27.20,18.20,21.40,76.25,3.60,"FRI",4,1,5542.00,348.00,2971.00,8.00,7212.00,38547.00,71.00,14.00,1793.00,607.00,550.00,3.00,13438.00,35.00,"Range-29",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"03/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59121.00,3.75,31.40,19.10,22.62,69.50,9.90,"SAT",3,1,4216.00,346.00,2341.00,3.00,6156.00,31234.00,32.00,9.00,1622.00,520.00,455.00,14.00,12152.00,21.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"01/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59003.00,10.20,27.90,18.10,22.26,68.25,5.30,"TUR",1,1,3671.00,237.00,2252.00,4.00,4595.00,28774.00,47.00,7.00,1442.00,413.00,404.00,45.00,17072.00,40.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"04/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50743.00,5.00,22.80,17.20,18.80,79.00,0.50,"SUN",3,1,4746.00,230.00,2159.00,1.00,4936.00,25863.00,42.00,6.00,1624.00,755.00,541.00,0.00,9811.00,29.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"05/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33733.00,0.40,21.20,15.10,17.82,77.50,0.40,"MON",1,1,2432.00,109.00,1352.00,1.00,2058.00,18779.00,13.00,4.00,635.00,326.00,240.00,4.00,7762.00,18.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"06/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32791.00,3.75,23.20,15.90,18.84,85.00,0.60,"TUE",1,1,2042.00,111.00,1293.00,3.00,1920.00,18056.00,20.00,4.00,667.00,282.00,253.00,0.00,8126.00,14.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39268.00,3.75,23.20,16.20,18.64,83.00,3.97,"WED",1,1,2574.00,140.00,1490.00,2.00,2244.00,22091.00,20.00,2.00,873.00,295.00,230.00,0.00,9284.00,23.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39469.00,4.40,20.80,15.80,18.00,86.00,3.97,"TUR",1,1,2831.00,143.00,1722.00,2.00,3187.00,19279.00,32.00,6.00,1021.00,357.00,280.00,0.00,10588.00,21.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,70217.00,3.75,25.30,17.30,20.72,80.00,1.50,"SAT",3,1,4605.00,351.00,2550.00,2.00,7246.00,37973.00,50.00,8.00,1759.00,542.00,529.00,0.00,14571.00,31.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52956.00,3.75,28.60,19.20,22.64,78.00,4.90,"SUN",3,1,4436.00,265.00,2371.00,5.00,5344.00,26956.00,49.00,15.00,1296.00,726.00,529.00,0.00,10941.00,23.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,63411.00,4.00,24.40,16.20,19.60,79.50,4.80,"FRI",2,1,4294.00,274.00,2506.00,2.00,5952.00,35467.00,53.00,10.00,1497.00,405.00,419.00,0.00,12509.00,23.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33721.00,3.75,30.00,18.60,22.66,82.25,5.90,"MON",1,1,1910.00,115.00,1358.00,0.00,1940.00,18891.00,15.00,1.00,625.00,307.00,270.00,0.00,8266.00,23.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36129.00,3.75,32.20,19.40,25.92,65.25,11.70,"TUE",1,1,2246.00,133.00,1450.00,1.00,2150.00,19784.00,10.00,4.00,591.00,284.00,296.00,0.00,9169.00,11.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,77722.00,3.75,32.50,23.40,27.16,56.50,9.50,"WED",1,1,3738.00,166.00,3282.00,4.00,3359.00,35647.00,47.00,7.00,1077.00,360.00,429.00,16237.00,13344.00,25.00,"Range-33",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,82160.00,3.75,29.70,20.80,24.10,79.00,4.50,"TUR",4,1,4318.00,219.00,3974.00,2.00,4532.00,29901.00,46.00,9.00,1065.00,538.00,425.00,23679.00,13416.00,36.00,"Range-33",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,68714.00,0.10,25.20,18.30,20.58,70.25,2.20,"FRI",4,1,3305.00,168.00,3011.00,5.00,3928.00,25728.00,30.00,2.00,794.00,408.00,379.00,22329.00,8606.00,21.00,"Range-30",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,68808.00,3.75,29.00,16.50,21.30,72.75,8.90,"SAT",3,1,3591.00,193.00,2900.00,2.00,4163.00,25896.00,35.00,10.00,916.00,379.00,303.00,21295.00,9105.00,20.00,"Range-29",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59003.00,3.75,28.50,18.80,24.02,71.75,5.60,"SUN",3,1,3408.00,146.00,2996.00,1.00,3302.00,19342.00,39.00,5.00,756.00,518.00,436.00,20364.00,7645.00,45.00,"Range-30",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73204.00,28.60,23.40,14.20,17.16,91.50,3.97,"MON",1,1,3454.00,120.00,3026.00,2.00,2728.00,31631.00,37.00,8.00,711.00,404.00,338.00,21075.00,9652.00,18.00,"Range-30",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,84295.00,14.00,19.50,14.20,16.70,82.25,3.97,"TUE",1,1,5300.00,207.00,3173.00,5.00,4625.00,43597.00,46.00,6.00,1273.00,619.00,582.00,9661.00,15173.00,28.00,"Range-32",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31396.00,3.75,20.40,15.10,17.88,84.50,3.97,"WED",1,1,1989.00,83.00,1141.00,1.00,1962.00,17356.00,14.00,1.00,521.00,274.00,221.00,0.00,7811.00,22.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"22/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33819.00,3.75,28.80,17.50,22.54,70.00,9.50,"TUR",1,1,2055.00,121.00,1493.00,0.00,2836.00,16605.00,25.00,3.00,735.00,328.00,256.00,0.00,9349.00,13.00,"Range-13",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"23/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,90542.00,13.10,29.50,18.60,23.06,70.75,8.10,"FRI",2,1,3614.00,280.00,2799.00,4.00,5696.00,30963.00,48.00,8.00,1281.00,400.00,388.00,34463.00,10572.00,26.00,"Range-27",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"25/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,51979.00,7.10,24.50,18.80,20.46,87.25,1.20,"SUN",3,1,4545.00,267.00,2273.00,3.00,5385.00,26522.00,41.00,2.00,1272.00,766.00,571.00,0.00,10303.00,29.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"26/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31871.00,3.60,22.50,17.60,18.98,71.25,0.80,"MON",1,1,1984.00,92.00,1293.00,2.00,2011.00,17558.00,10.00,4.00,565.00,282.00,233.00,0.00,7817.00,20.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34814.00,3.75,25.20,15.50,19.86,71.75,7.40,"TUE",1,1,2099.00,119.00,1352.00,1.00,2195.00,19132.00,18.00,1.00,629.00,247.00,256.00,2.00,8740.00,23.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
